ts,parent_frame,child_frame,position.x,position.y,position.z,orientation.x,orientation.y,orientation.z,orientation.w
1651065512428958654,camera_left_start,camera_left_gt,0.08172003202867151,-0.07797648857312188,0.1978983356173684,0.0022672933987864475,0.15129865025129174,0.065007230614538,0.9863455975369938
1651065512762302637,camera_left_start,camera_left_gt,0.08554443951806379,-0.0710945068161565,0.1819102817564571,-0.00019929729425592827,0.157164133559057,0.06823688564769148,0.9852122222345412
1651065513095714092,camera_left_start,camera_left_gt,0.08694297151018082,-0.0656321271850989,0.16893238482173092,0.00055832037987478,0.15993215914522063,0.06884251526795468,0.9847243781084546
1651065513429010629,camera_left_start,camera_left_gt,0.08984575182417753,-0.058897411246235626,0.15331693628773402,-0.00016211615388753807,0.16433744697025343,0.07075546388154244,0.983863223000311
1651065513762304067,camera_left_start,camera_left_gt,0.08973467763035048,-0.052922433099381896,0.13916094967866144,-0.0005592680019829129,0.1636228856814108,0.07037865585322897,0.9840091886262461
1651065514095670700,camera_left_start,camera_left_gt,0.08713972379765611,-0.04789600558181781,0.1268680414703755,8.851638091337851e-05,0.1592295349061994,0.06818521286521839,0.9848841171046119
1651065514428960800,camera_left_start,camera_left_gt,0.0767604484979012,-0.043111278596888555,0.11503169937041895,-0.0008321271806407595,0.14037902514522382,0.0603627800572159,0.9882557217883416
1651065514762352943,camera_left_start,camera_left_gt,0.06408883127356235,-0.038761131708055646,0.10359005451178632,-0.00041567504235361867,0.11822688836324102,0.050895741999156766,0.9916813266007183
1651065515095679521,camera_left_start,camera_left_gt,0.045100618014199956,-0.03345848872790186,0.08936028994910383,0.0003295546002007053,0.0847338200819514,0.03628139553988739,0.995742803873452
1651065515429040670,camera_left_start,camera_left_gt,0.02675317752255868,-0.02690265800116004,0.07246284120428816,0.0018176912408388818,0.05267820921887001,0.022113059279690064,0.9983650208622791
1651065515762355804,camera_left_start,camera_left_gt,0.014485915049240461,-0.019021718920794038,0.05263993231447541,0.0016909208158281716,0.029971520148436626,0.012292193819305767,0.9994737368925182
1651065516095658540,camera_left_start,camera_left_gt,0.0045673284854141905,-0.010653327917221213,0.030963885438718145,0.0024663359380876163,0.012510640327494715,0.0030479972053207524,0.9999140516957808
1651065516429028511,camera_left_start,camera_left_gt,-0.0008353646443475249,-0.0031006421961705666,0.013454969002454131,0.0022384982894574556,0.0011480712452952568,-0.0013342948948268597,0.9999959453492586
1651065516762378454,camera_left_start,camera_left_gt,-0.005702976967410844,0.0027852523314126146,-0.0011501664504535852,0.0031296709058937677,-0.011673306022447316,-0.006244856615273481,0.9999074661449339
1651065517095716953,camera_left_start,camera_left_gt,-0.018274033868794337,0.009065471181546509,-0.016268674817653647,0.00354997512078855,-0.035879690925718744,-0.016199909588432683,0.9992184988204746
1651065517429003715,camera_left_start,camera_left_gt,-0.025783072778196026,0.010387299711788624,-0.02085748051662872,0.006380777839753841,-0.05107602415442358,-0.022547154423267518,0.9984198271559664
1651065517762401580,camera_left_start,camera_left_gt,-0.028941517247439652,0.011540798685164486,-0.022900565159162865,0.0041057984301400285,-0.057073733586029296,-0.02580738809967883,0.9980279104680763
1651065518095754861,camera_left_start,camera_left_gt,-0.03183063498954919,0.0116437212594965,-0.0246700137100772,0.006824364572254875,-0.06387277230417321,-0.02750627980382966,0.9975555631531099
1651065518429224014,camera_left_start,camera_left_gt,-0.03134157649884939,0.011331221023818096,-0.024047783311306078,0.007168123366463519,-0.06256813228764724,-0.027171835021363704,0.9976449960837828
1651065518762432813,camera_left_start,camera_left_gt,-0.02788663161211824,0.010797310811420591,-0.02165926921914914,0.004087778860460401,-0.05507334125110286,-0.024592526945659596,0.9981710398352852
1651065519095735549,camera_left_start,camera_left_gt,-0.022886125035052274,0.009285450875497973,-0.018147125820832815,0.005189877153836081,-0.04467726806891059,-0.01990403169498748,0.998789685777397
1651065519428990364,camera_left_start,camera_left_gt,-0.01656264205766167,0.007917690060374204,-0.014241905521479244,0.0030851176579125006,-0.03210977834880835,-0.014783091598452404,0.9993702539030359
1651065519762401342,camera_left_start,camera_left_gt,-0.011215245276295693,0.006436914297501099,-0.010866547296763469,0.005466362835487562,-0.02086041271257566,-0.010245536846738179,0.9997149548914098
1651065520095746517,camera_left_start,camera_left_gt,-0.004398420284848825,0.005056194182092751,-0.007100228049504161,0.003072900060037844,-0.00795389788266565,-0.004802074055037686,0.9999521152927588
1651065520429023504,camera_left_start,camera_left_gt,-0.0009143825526289895,0.0042957119379229275,-0.0052742653580970765,0.003949758099498494,0.0008538860488844779,-0.001682478844224692,0.9999904197313639
1651065520762396812,camera_left_start,camera_left_gt,0.0022985332795779634,0.0036315764316391594,-0.003946974090998607,0.0025726361301846488,0.007846387192468218,0.0011238478336483553,0.9999652757558204
1651065521095690011,camera_left_start,camera_left_gt,0.006370538974770135,0.0026981367285238422,-0.0016130739195364015,0.003203067454704093,0.014578287464649287,0.004780157207138838,0.9998771744522192
1651065521429223537,camera_left_start,camera_left_gt,0.007825033729865982,0.0024071662402629715,-0.0005727744430015398,0.004034235333570276,0.015895335003113353,0.006356384434069401,0.9998453178603873
1651065521762445211,camera_left_start,camera_left_gt,0.009703771895824165,0.0019825519947263767,0.0001995962305580204,0.003478035955651304,0.018727076172905477,0.008049744920520891,0.9997861778853615
1651065522095765590,camera_left_start,camera_left_gt,0.009813724672186996,0.0014295422582649153,0.00019908856233700686,0.003028271069984167,0.018694843261412353,0.00812266257160237,0.9997876548360187
1651065522429296970,camera_left_start,camera_left_gt,0.009768746638254111,0.0009204330892167087,0.0001735077881317125,0.002352080266111221,0.018502373747130707,0.008146219259910674,0.9997928630450974
1651065522762401819,camera_left_start,camera_left_gt,0.009754634224698133,0.0005347530990009591,0.0002606990610827496,0.0020529765569683397,0.01833455047583077,0.008329074328669646,0.9997951070429042
1651065523095707654,camera_left_start,camera_left_gt,0.00970419107750331,0.00030110071639440766,0.00025724123725697975,0.0016953656036281341,0.0181500112593862,0.008413951825441962,0.9997984338062516
1651065523429118394,camera_left_start,camera_left_gt,0.009650533012808715,0.00011715753492326508,0.0003141292921431428,0.001007190265972946,0.017849792000960374,0.008413123202780719,0.9998047758694021
1651065524095736503,camera_left_start,camera_left_gt,0.009648752060727794,-3.442222835485509e-05,0.0004578578575357081,0.00039516779962496274,0.01770299071122594,0.008282269405227286,0.9998089077297657
1651065524429095745,camera_left_start,camera_left_gt,0.009528380025448424,0.0003389119504801155,0.0004683124507545017,0.0007261460996098412,0.017782825245630796,0.008120064031398684,0.9998086358890144
1651065524762377977,camera_left_start,camera_left_gt,0.009586483356645914,0.00034737509960997004,0.0004863382543494159,0.000811217636860958,0.01742990877315742,0.008519270734997905,0.9998114633430889
1651065525095849990,camera_left_start,camera_left_gt,0.00958039056637272,0.0002169378347124315,0.0003922768848599878,0.0006515758462244929,0.01778145938673481,0.008543685859268296,0.9998051813143061
1651065525429143428,camera_left_start,camera_left_gt,0.009502744364696003,0.00017921691640978427,0.0003091253555749032,0.00035623537946772454,0.017672144044378668,0.008322297180277096,0.9998091356808424
1651065525762482404,camera_left_start,camera_left_gt,0.009620723494680128,0.00027531529706353863,0.0003970307781846205,0.00035752389095847296,0.01747026811598129,0.008480471690402185,0.9998113539606017
1651065526095796346,camera_left_start,camera_left_gt,0.009597684101182669,0.00027733521983868553,0.000458131455827699,0.0006271182710769666,0.017487189803642944,0.008501407204668649,0.9998107475872547
1651065526429266929,camera_left_start,camera_left_gt,0.009604949920644312,0.0002609469080907256,0.0004604291157554556,0.0006073340859834662,0.017498751457600492,0.00852688769665289,0.9998103405291134
1651065526762404203,camera_left_start,camera_left_gt,0.009682421202148905,0.00017180063554755182,0.000529476837933876,0.0016754285091000031,0.01760069863826985,0.008531607104033067,0.9998072914451954
1651065527095844268,camera_left_start,camera_left_gt,0.009711555923457293,0.00014973515959990774,0.0005509673040555996,0.0019111958967809675,0.01761427758130918,0.00849712166494316,0.9998069231001272
1651065527429251670,camera_left_start,camera_left_gt,0.009717527372520074,0.00014461969238836747,0.00055724117776286,0.001993640033875243,0.01761334348746202,0.008518837489184057,0.9998065937662346
1651065527762489080,camera_left_start,camera_left_gt,0.009715762804958672,0.00014163737917850805,0.0005587998845919574,0.0020483288952511808,0.017583821413210354,0.008558204890328672,0.9998066666622604
1651065528095818042,camera_left_start,camera_left_gt,0.009711969445506341,0.00015009076777845048,0.0005558848386301475,0.001962388696501603,0.017568133985054746,0.008536150461210224,0.999807303351096
1651065528429130077,camera_left_start,camera_left_gt,0.009715055129580374,0.0001477756912453207,0.0005497567183250854,0.0019045666654981459,0.017587905531506465,0.008515229937727735,0.9998072459549087
1651065528762464761,camera_left_start,camera_left_gt,0.009711130079290697,0.00014246197787113474,0.0005443647046992975,0.0018924154199482749,0.0175747932006437,0.008553829379186854,0.9998071701137099
1651065529095880985,camera_left_start,camera_left_gt,0.00971114396896855,0.00013977007299312283,0.0005376296176840614,0.0018416681815618856,0.017587382404433805,0.008540653901909005,0.9998071561403216
1651065529429083347,camera_left_start,camera_left_gt,0.009711565047781257,0.00014401272375604013,0.0005295236571071678,0.0017802135399061752,0.017614662247040558,0.008550278087155822,0.9998067049476651
1651065529762517690,camera_left_start,camera_left_gt,0.009708401827344115,0.0001465097874692456,0.0005223057970247351,0.001710033145532279,0.017594751018579102,0.008553024075683435,0.9998071545565156
1651065530095853328,camera_left_start,camera_left_gt,0.009706125406396815,0.00014761842139644765,0.0005194200692353983,0.0016216961609356148,0.01757250993704884,0.008529172342094422,0.9998078966557691
1651065530429208040,camera_left_start,camera_left_gt,0.009708793937595939,0.00015147829584354067,0.0005200561331460823,0.0015741311762617722,0.017585509993189863,0.008541956687022961,0.9998076349604837
1651065530762519359,camera_left_start,camera_left_gt,0.009706375390412525,0.00015493841616950194,0.0005208976417696853,0.0015793046339868122,0.01757333741948197,0.008521634492017692,0.9998080142479348
1651065531095915317,camera_left_start,camera_left_gt,0.009705111136611766,0.00016195226602984392,0.0005193308391975918,0.0015410685562922458,0.01757458133344103,0.008483219115295535,0.999808378736696
1651065531429224491,camera_left_start,camera_left_gt,0.009706948049272857,0.0001656410403520006,0.0005178307962488589,0.0014936170751109203,0.01756884969748007,0.008494352262938142,0.9998084569596186
1651065531762647151,camera_left_start,camera_left_gt,0.00970722325720308,0.00016137412709781723,0.000513541402625977,0.0015016399700235243,0.01756508071889684,0.008505050181250542,0.99980842021767
1651065532095888137,camera_left_start,camera_left_gt,0.009709709759517349,0.0001601180192880164,0.000514789266791587,0.0014975098815055525,0.017574790827517894,0.008494299514273655,0.9998083471682391
1651065532429227352,camera_left_start,camera_left_gt,0.009709530736174532,0.00015926843662465023,0.0005252415875377538,0.0015205348234928907,0.017552073614120367,0.008487118801472217,0.9998087724660876
1651065532762510538,camera_left_start,camera_left_gt,0.009707706846422415,0.00015500391384673518,0.0005316254017832152,0.0016022682473014781,0.01757099641133586,0.008505199068610877,0.9998081588036671
1651065533095839023,camera_left_start,camera_left_gt,0.009706154594415928,0.00015239231223018734,0.0005318258142902807,0.0016053241320610385,0.01757905071836552,0.008492447706528522,0.9998081207122811
1651065533429261207,camera_left_start,camera_left_gt,0.009706909934703578,0.00014791220510523145,0.0005346240545423819,0.0016579888484363253,0.017576755917591336,0.008516353861447305,0.9998078717640196
1651065533762523889,camera_left_start,camera_left_gt,0.009704403695041552,0.00014584370726564155,0.000530848237182531,0.001649463000752883,0.01757248001267442,0.008519733264778952,0.9998079322365425
